x,y,elevation,occupancy,semantic_class,confidence,importance,resolution,point_count,region_id,semantic_source
-11.27942722493952,-10.800201292161818,1.0048027451017074,1.0,unknown,0.0,0.6080440649715647,0.1,154,50,fallback
-11.34400866023397,-8.992953587568342,0.40355659005873445,1.0,unknown,0.0,0.6162065006682962,0.1,289,51,fallback
-11.40532271301045,-6.9925442408112914,0.6616907309345312,1.0,unknown,0.0,0.6098913969613808,0.1,272,52,fallback
-11.373904795451677,-5.001967711962732,0.8651341639007321,1.0,unknown,0.0,0.6033530117160828,0.1,269,53,fallback
-11.356831899711064,-2.955305753719239,0.6410535194965112,1.0,unknown,0.0,0.6076201477402181,0.1,336,54,fallback
-11.059417431171124,-0.8647483969796118,0.1318526427608542,1.0,unknown,0.0,0.6171916483994004,0.1,507,55,fallback
-11.147266041349482,0.9417570189069482,0.23366289500888712,1.0,unknown,0.0,0.6160048858570412,0.1,432,56,fallback
-11.255552472535127,2.932700220842539,0.7059240038362071,1.0,unknown,0.0,0.6061071431802475,0.1,322,57,fallback
-11.204573904949687,4.935037447058636,1.0921975022586792,1.0,unknown,0.0,0.5985245621060002,0.1,230,58,fallback
-11.175606491368844,7.020441335275633,1.0417149205170912,1.0,unknown,0.0,0.6011138179193368,0.1,218,59,fallback
-10.913796676077494,8.823869500509122,0.9659689250379437,1.0,unknown,0.0,0.6049307331517616,0.1,205,60,fallback
-11.155036359219938,11.101256370544434,2.4695732665776804,1.0,unknown,0.0,0.5859004360143794,0.1,37,61,fallback
-11.295319420950753,12.99176059450422,2.650412443847883,1.0,unknown,0.0,0.578441252944546,0.1,42,62,fallback
-11.228842267803117,14.80843661813175,2.5899522912268544,1.0,unknown,0.0,0.583019594940933,0.1,51,63,fallback
-11.269420454237196,17.001561397976346,2.5977800057993994,1.0,unknown,0.0,0.5839562440914157,0.1,45,64,fallback
-11.35041394441024,18.773320128952246,2.0938119821223444,1.0,unknown,0.0,0.589620497429217,0.1,69,65,fallback
-11.269206523895264,20.929367966122097,3.027343778146638,1.0,unknown,0.0,0.574729878159438,0.1,36,66,fallback
-10.95653247833252,22.957999050617218,3.4997408986091614,1.0,unknown,0.0,0.5667409769629423,0.1,32,67,fallback
-10.882389267285665,25.03383167584737,3.7947970181703568,1.0,unknown,0.0,0.5666117149481152,0.1,24,68,fallback
-10.877435850060504,26.98007177269977,3.9846172280933545,1.0,unknown,0.0,0.5678401700809866,0.1,23,69,fallback
-11.088094188321021,28.460957927088582,3.1632966937557345,1.0,unknown,0.0,0.570635307814389,0.1,31,70,fallback
-10.848929087320963,30.8221918741862,4.418528738475981,1.0,unknown,0.0,0.5589767688756512,0.1,21,71,fallback
-10.860920176786536,32.893222360049975,4.5288258229984955,1.0,unknown,0.0,0.5581791816539042,0.1,17,72,fallback
-10.708446931838989,34.857398223876956,4.740403270721435,1.0,unknown,0.0,0.5456416829041516,0.1,20,73,fallback
-10.642074763774872,37.300721406936646,4.977180115878582,1.0,unknown,0.0,0.5481549002872799,0.1,16,74,fallback
-10.512985229492188,38.89991416931152,5.229530024528503,1.0,unknown,0.0,0.5382047046994188,0.1,10,75,fallback
-10.399472130669487,41.01266013251411,5.772090726428562,1.0,unknown,0.0,0.5282461081672063,0.1,9,76,fallback
-10.888266835893903,42.8358530317034,4.4478607177734375,1.0,unknown,0.0,0.53718716883282,0.1,7,77,fallback
-10.322569688161215,45.16475741068522,5.458607037862142,1.0,unknown,0.0,0.5001558566019145,0.1,6,78,fallback
-10.373967777598988,47.391084150834516,5.927029349587181,1.0,unknown,0.0,0.5359894550232682,0.1,11,79,fallback
-10.543587412152972,48.971397399902344,4.386103425707136,1.0,unknown,0.0,0.513576367058477,0.1,7,80,fallback
-10.427981615066528,50.7490348815918,6.4237746596336365,1.0,unknown,0.0,0.550978372875604,0.1,4,81,fallback
-10.166829427083334,52.75483385721842,6.747090816497803,1.0,unknown,0.0,0.5090718749128416,0.1,6,82,fallback
-10.484283924102783,55.200413386027016,5.7437959512074785,1.0,unknown,0.0,0.5322497490480049,0.1,6,83,fallback
-10.384360122680665,57.144371032714844,5.884393358230591,1.0,unknown,0.0,0.5354964527450989,0.1,10,84,fallback
-11.512415250142416,67.15873718261719,3.2073360284169516,1.0,unknown,0.0,0.40064934226845683,0.2,3,85,fallback
-10.74384593963623,75.91830444335938,3.609295606613159,1.0,unknown,0.0,0.37497571307324273,0.2,1,86,fallback
-8.400089740753174,-38.69638252258301,-2.310895800590515,1.0,unknown,0.0,0.5037273259918228,0.1,2,87,fallback
-8.103983879089355,-32.031982421875,-3.0822031497955322,1.0,unknown,0.0,0.5058763293996301,0.1,1,88,fallback
-8.585768699645996,-31.613486099243165,-3.0559643268585206,1.0,unknown,0.0,0.507001868309766,0.1,5,89,fallback
-8.834224700927734,-24.297130796644424,-3.0167183876037598,1.0,vehicle,0.0,0.7677950054765084,0.05,9,90,annotation
-9.63193484715053,-22.80510929652623,-2.888505254473005,1.0,unknown,0.0,0.5337855372901222,0.1,7,91,fallback
-9.12787679525522,-21.375694421621468,-2.297129016656142,1.0,vehicle,0.0,0.7883059440700911,0.05,13,92,annotation
-8.948299249013266,-16.70024871826172,-2.662117123603821,1.0,unknown,0.0,0.5487568168380547,0.1,6,93,fallback
-9.339037656784058,-14.824094772338867,-2.4590309858322144,1.0,unknown,0.0,0.5558140424650034,0.1,4,94,fallback
-8.089668909708658,-12.645723660786947,-2.461510340372721,1.0,unknown,0.0,0.5600728781504278,0.1,3,95,fallback
-9.32085108757019,-10.929051160812378,-2.359963834285736,1.0,unknown,0.0,0.5645409422794395,0.1,4,96,fallback
-8.770366081237793,-8.776941970825195,-1.475053544998169,1.0,vehicle,0.0,0.8328603698994625,0.05,125,97,annotation
-8.719889342784882,-7.202514201402664,-2.2055634558200836,1.0,unknown,0.0,0.5721676780757143,0.1,16,98,fallback
-8.659256219863892,-4.773648023605347,-1.0376670807600021,1.0,vehicle,0.0,0.8191070736307885,0.05,4,99,annotation
-8.204527501706723,-2.5130100691760027,-1.2229161196284823,1.0,vehicle,0.0,0.8434697627645877,0.05,27,100,annotation
-9.14710587970281,-0.8364219989596029,-1.2335492994822594,1.0,unknown,0.0,0.6184308653778491,0.1,177,101,fallback
-8.816949115859138,0.8763409509685718,-1.6301301916440327,1.0,unknown,0.0,0.5920187044202257,0.1,72,102,fallback
-8.266863695780437,2.961830457051595,-0.6893827517827352,1.0,vehicle,0.0,0.8355823277214601,0.05,30,103,annotation
-8.66602635383606,4.517157793045044,-0.5948796272277832,1.0,vehicle,0.0,0.8200311989620852,0.05,4,104,annotation
-8.486481817145096,6.9771295597678735,-1.194213529950694,1.0,unknown,0.0,0.5877432537300857,0.1,38,105,fallback
-8.47046525137765,8.759268079485212,-0.7566861559503845,1.0,vehicle,0.0,0.831921091703894,0.05,7,106,annotation
-8.33500589643206,13.145381382533483,-0.8051955785070147,1.0,vehicle,0.0,0.8125573751724913,0.05,7,107,annotation
-8.611043612162272,14.543116145663792,-1.0821768722186487,1.0,unknown,0.0,0.5687615345464658,0.1,9,108,fallback
-9.47126324971517,18.91274642944336,2.081990420818329,1.0,unknown,0.0,0.5754871377703318,0.1,6,109,fallback
-8.17009162902832,21.73915672302246,1.0921958684921265,1.0,vehicle,0.0,0.7753288295613339,0.05,1,110,annotation
-8.031781196594238,23.018190383911133,1.1467689275741577,1.0,vehicle,0.0,0.7718623258528171,0.05,1,111,annotation
-9.69082228342692,48.04865392049154,3.456393559773763,1.0,unknown,0.0,0.45809025734639697,0.1,3,112,fallback
-8.955304304758707,57.26545715332031,4.086224476496379,1.0,unknown,0.0,0.43139200987753124,0.2,6,113,fallback
-9.8824462890625,58.03149604797363,9.032670021057129,1.0,unknown,0.0,0.4553639432734692,0.1,2,114,fallback
-9.930741786956787,62.63142395019531,8.218208312988281,1.0,unknown,0.0,0.4787071949126539,0.1,4,115,fallback
-9.922785997390747,65.06281852722168,8.52861738204956,1.0,unknown,0.0,0.47396017156856607,0.1,4,116,fallback
-9.788276481628419,66.87354431152343,9.565992450714111,1.0,unknown,0.0,0.48873082698559267,0.1,5,117,fallback
-7.222727707454136,-35.462396894182476,-3.3765001637595042,1.0,unknown,0.0,0.497789425426421,0.1,7,118,fallback
-7.770390152931213,-32.68434143066406,-3.133980929851532,1.0,unknown,0.0,0.505716908640916,0.1,4,119,fallback
-7.067825734615326,-24.60942852497101,-2.872543543577194,1.0,unknown,0.0,0.5361771078974769,0.1,16,120,fallback
-7.5642515023549395,-22.93778387705485,-2.343949794769287,1.0,vehicle,0.0,0.7795542272397769,0.05,6,121,annotation
-7.689860701560974,-21.50148582458496,-2.064086601138115,1.0,vehicle,0.0,0.7890385403439704,0.05,8,122,annotation
-7.025139066908094,-17.4831444422404,-2.6444644133249917,1.0,unknown,0.0,0.5489120445116966,0.1,18,123,fallback
-7.3120600155421664,-14.441023077283587,-1.8898304275103979,1.0,vehicle,0.0,0.8099545165529305,0.05,14,124,annotation
-7.114216501062566,-13.104035845669832,-1.8342620144259523,1.0,vehicle,0.0,0.8270962851870809,0.05,55,125,annotation
-6.991302379855403,-10.914968252182007,-1.1054261746143714,1.0,vehicle,0.0,0.835901755501532,0.05,108,126,annotation
-7.18931097643716,-9.087483525276184,-1.345803676616578,1.0,vehicle,0.0,0.8349715450231954,0.05,168,127,annotation
-7.0306339839409135,-6.863039493560791,-2.1622358026175665,1.0,unknown,0.0,0.57898521382201,0.1,58,128,fallback
-7.28261061757803,-4.8521453738212585,-1.7581415111199021,1.0,unknown,0.0,0.591883975306294,0.1,192,129,fallback
-7.268803792841294,-2.987732436265739,-1.5174143443535726,1.0,unknown,0.0,0.5987050228239816,0.1,323,130,fallback
-7.037048461989229,-0.9984855858031018,-1.768224407299399,1.0,unknown,0.0,0.5941298270979735,0.1,203,131,fallback
-7.104847735717517,1.1705125822771747,-1.5919459344459181,1.0,unknown,0.0,0.5956419218527391,0.1,238,132,fallback
-7.201080388243094,2.952750787045221,-1.2595817560107454,1.0,vehicle,0.0,0.8386871971211144,0.05,318,133,annotation
-7.205286290633117,4.777108259850148,-1.2499403116434658,1.0,vehicle,0.0,0.8352110992895986,0.05,191,134,annotation
-7.2304483366406656,7.170925148262465,-1.1834235112529157,1.0,vehicle,0.0,0.8295677952581479,0.05,121,135,annotation
-7.112371390720583,9.037151678553167,-0.9658698723387887,1.0,vehicle,0.0,0.8274842929233461,0.05,106,136,annotation
-7.135287413725981,10.59293710863268,-0.8999307878516816,1.0,vehicle,0.0,0.8243834349804529,0.05,37,137,annotation
-7.0013657515903684,12.802669561134195,-0.8552557129307456,1.0,vehicle,0.0,0.8179747346472628,0.05,53,138,annotation
-6.746805136020367,15.370078600369967,-0.8442448384056871,1.0,unknown,0.0,0.5759648432575857,0.1,26,139,fallback
-6.688687665121896,16.40158462524414,-0.6662430337497166,1.0,vehicle,0.0,0.7996896272259107,0.05,7,140,annotation
-7.091074512118385,19.754839125133696,-0.24145436719326036,1.0,vehicle,0.0,0.7914411901191937,0.05,21,141,annotation
-6.8126955926418304,20.89950919151306,-0.48394618909514975,1.0,unknown,0.0,0.5654280444462417,0.1,32,142,fallback
-6.678809334250057,22.915481567382812,0.3274181318907615,1.0,vehicle,0.0,0.7979438287694998,0.05,17,143,annotation
-6.50208101272583,24.25652084350586,0.4711192023009062,1.0,vehicle,0.0,0.7959450488543466,0.05,5,144,annotation
-7.079786436898368,29.449404307774135,-0.6127740801312029,1.0,unknown,0.0,0.5236536940420045,0.1,7,145,fallback
-6.488935589790344,30.482213497161865,-0.5426196646003518,1.0,unknown,0.0,0.5234347894206394,0.1,4,146,fallback
-6.969695568084717,33.63121795654297,0.00016520065400982276,1.0,vehicle,0.0,0.7419664736289722,0.05,3,147,annotation
-6.787421464920044,35.016469955444336,0.4207392793323379,1.0,vehicle,0.0,0.7540123358735941,0.05,2,148,annotation
-7.765511989593506,57.25425720214844,4.073277473449707,1.0,unknown,0.0,0.4316645497941273,0.2,1,149,fallback
-6.430333614349365,64.20207977294922,3.0376384258270264,1.0,unknown,0.0,0.41143010012381653,0.2,1,150,fallback
-6.39656400680542,72.33448028564453,3.418639659881592,1.0,unknown,0.0,0.38714973577342826,0.2,1,151,fallback
-5.023752249204195,-24.610307986919697,-2.930096773000864,1.0,unknown,0.0,0.5304132933331336,0.1,13,152,fallback
-4.820371913909912,-18.244793701171876,-2.647129774093628,1.0,unknown,0.0,0.5485159154240898,0.1,15,153,fallback
-5.779714822769165,-17.855921745300293,-2.632346510887146,1.0,unknown,0.0,0.5488449280077026,0.1,4,154,fallback
-4.7850444693314405,-14.386658367357755,-2.484656961340653,1.0,unknown,0.0,0.5597074071620416,0.1,19,155,fallback
-5.751187006632487,-13.866290092468262,-2.4596657752990723,1.0,unknown,0.0,0.5601039995160195,0.1,6,156,fallback
-4.941169507575758,-11.371693842338793,-2.346231121005434,1.0,unknown,0.0,0.5685199210438139,0.1,33,157,fallback
-4.880509688637473,-9.026519411260432,-2.249590895392678,1.0,unknown,0.0,0.5753354977302129,0.1,55,158,fallback
-4.954243394392956,-6.9060657537436185,-2.155940505522716,1.0,unknown,0.0,0.5805526453027713,0.1,79,159,fallback
-4.927554215470406,-4.901244134119112,-2.064863431943606,1.0,unknown,0.0,0.5851632219349638,0.1,146,160,fallback
-4.86226651602583,-2.8960914960491797,-1.9767043698917737,1.0,unknown,0.0,0.5890320457631215,0.1,253,161,fallback
-4.858746471112235,-0.834142711234132,-1.8892792089466464,1.0,unknown,0.0,0.5911655714416643,0.1,456,162,fallback
-4.825422815235477,0.9545177143502346,-1.8207388049508684,1.0,unknown,0.0,0.591029575649122,0.1,371,163,fallback
-4.849056616550734,2.917459074188681,-1.7315837785977275,1.0,unknown,0.0,0.588929765219714,0.1,238,164,fallback
-4.903159915537074,4.941629596378492,-1.6484468112821165,1.0,unknown,0.0,0.585070654119284,0.1,138,165,fallback
-4.890391856809206,7.011478285246257,-1.5667416023302683,1.0,unknown,0.0,0.5803221709901184,0.1,79,166,fallback
-5.007436739073859,8.84845675362481,-1.4853489167160459,1.0,unknown,0.0,0.5746625744288725,0.1,36,167,fallback
-5.025865585573258,10.565365052992298,-1.4145031090705626,1.0,unknown,0.0,0.5700305148123883,0.1,31,168,fallback
-4.976767838001251,12.886373202006022,-1.328456734617551,1.0,unknown,0.0,0.5636805610518767,0.1,24,169,fallback
-5.788061738014221,15.95468783378601,-1.2167503237724304,1.0,unknown,0.0,0.5541751380109606,0.1,4,170,fallback
-4.732570171356201,16.27520716190338,-1.215391919016838,1.0,unknown,0.0,0.5542235635447313,0.1,16,171,fallback
-4.928544076283773,21.320462799072267,-1.0409221172332763,1.0,unknown,0.0,0.539450265830648,0.1,15,172,fallback
-5.532424370447795,30.331471125284832,-0.7244285047054291,1.0,unknown,0.0,0.5125281701351478,0.1,6,173,fallback
-2.8198883533477783,-34.95231246948242,-3.270829916000366,1.0,unknown,0.0,0.49980236097893094,0.1,1,174,fallback
-3.0195060627801076,-24.3149322782244,-2.8577667474746704,1.0,unknown,0.0,0.5323214509253394,0.1,14,175,fallback
-2.998422108198467,-18.52464605632581,-2.6320814960881282,1.0,unknown,0.0,0.5490680635937534,0.1,19,176,fallback
-3.0607505386525933,-14.921858614141291,-2.4956460215828637,1.0,unknown,0.0,0.559409802072008,0.1,22,177,fallback
-2.951035398703355,-12.283145317664513,-2.3715468369997463,1.0,unknown,0.0,0.5672938226647474,0.1,26,178,fallback
-3.0563339524798923,-10.494957579506767,-2.2978756030400596,1.0,unknown,0.0,0.5728353740972388,0.1,36,179,fallback
-2.8497636776704054,-8.732341106121357,-2.214455700837649,1.0,unknown,0.0,0.578258737799407,0.1,52,180,fallback
-2.981452605303596,-6.903305839089787,-2.1325676861931298,1.0,unknown,0.0,0.5835323912967257,0.1,119,181,fallback
-2.9702078109091903,-4.907693704645684,-2.042137830308143,1.0,unknown,0.0,0.5887736568924695,0.1,235,182,fallback
-3.244763490189327,-2.92910477016749,-1.9618495511874725,1.0,unknown,0.0,0.5927746863995801,0.1,356,183,fallback
-3.41495871417514,-0.890123185770777,-1.8793906862238692,1.0,unknown,0.0,0.5953323251124688,0.1,566,184,fallback
-3.425858896487468,1.0797360873693047,-1.801343196147197,1.0,unknown,0.0,0.5951764849525146,0.1,370,185,fallback
-3.1429929523348057,3.044150505425795,-1.7253810879569385,1.0,unknown,0.0,0.5927206882468219,0.1,318,186,fallback
-2.910543340185414,4.863050935579383,-1.6514801300090292,1.0,unknown,0.0,0.5890362818385609,0.1,230,187,fallback
-2.9931068666202507,6.804259432959802,-1.574024279093005,1.0,unknown,0.0,0.5834685069506095,0.1,97,188,fallback
-2.9923456377453275,8.898158510526022,-1.4921107573641672,1.0,unknown,0.0,0.5778387801919334,0.1,72,189,fallback
-3.0063555955886843,11.198058128356934,-1.4023448983828226,1.0,unknown,0.0,0.5703350643406916,0.1,30,190,fallback
-3.0272965812683106,13.398144035339355,-1.3209279251098633,1.0,unknown,0.0,0.5638985956234682,0.1,25,191,fallback
-2.9674503326416017,16.617259979248047,-1.2103764891624451,1.0,unknown,0.0,0.554432591366869,0.1,20,192,fallback
-2.999682315190633,21.699947102864584,-1.0414807240168253,1.0,unknown,0.0,0.5393185516547286,0.1,15,193,fallback
-3.1743003129959106,26.558757781982422,-0.631085067987442,1.0,vehicle,0.0,0.764974466780779,0.05,4,194,annotation
-2.227379560470581,30.8508243560791,-0.7260427872339884,1.0,unknown,0.0,0.5122205005985718,0.1,3,195,fallback
-1.7753146886825562,-34.02470779418945,-2.38395357131958,1.0,vehicle,0.0,0.7427870245785083,0.05,1,196,annotation
-1.1733481884002686,-33.81815147399902,-2.36780846118927,1.0,vehicle,0.0,0.7438079487181596,0.05,2,197,annotation
-1.037170453795365,-24.24540056501116,-2.8299948487962996,1.0,unknown,0.0,0.5324988529521136,0.1,14,198,fallback
-1.0057402944399252,-18.630116038852268,-2.6159232457478843,1.0,unknown,0.0,0.549320509835334,0.1,18,199,fallback
-1.0347332151039788,-15.19114295296047,-2.4934211295583975,1.0,unknown,0.0,0.5595574573910358,0.1,23,200,fallback
-1.0204755162288035,-12.623801606042045,-2.37620404788426,1.0,unknown,0.0,0.5671579718824028,0.1,28,201,fallback
-0.9969444808084518,-10.847842335700989,-2.3037555143237114,1.0,unknown,0.0,0.5724174213066824,0.1,32,202,fallback
-1.002471020398072,-8.878832563569274,-2.214824383771872,1.0,unknown,0.0,0.5791191347569853,0.1,79,203,fallback
-1.032350432013965,-6.874111226496805,-2.123036000564808,1.0,unknown,0.0,0.5850354779408413,0.1,131,204,fallback
-1.533904880285263,-5.45832943254047,-2.0612414677937827,1.0,unknown,0.0,0.588588290353586,0.1,72,205,fallback
-0.29934151092620337,-0.6034423665263502,-0.34200069734686167,1.0,unknown,0.0,0.604612259622162,0.1,1152,206,fallback
-0.2700635353583355,0.2617041624079104,-0.3504553038733346,1.0,unknown,0.0,0.6071634938001093,0.1,1050,207,fallback
-1.425812052935362,3.660862878958384,-1.6832435230414073,1.0,unknown,0.0,0.593593252471209,0.1,120,208,fallback
-0.9528846780689468,4.814687357339949,-1.638248333419535,1.0,unknown,0.0,0.5911028854961431,0.1,317,209,fallback
-1.0130943774022687,6.879874165628998,-1.561983909405453,1.0,unknown,0.0,0.5849472451855021,0.1,142,210,fallback
-1.007712610428118,9.261382791731092,-1.4801691306961908,1.0,unknown,0.0,0.5779679892411801,0.1,72,211,fallback
-0.9965508041967606,11.508262042341562,-1.3963075177422886,1.0,unknown,0.0,0.5704125330911297,0.1,29,212,fallback
-1.0091750524938106,13.657587852478027,-1.316270809173584,1.0,unknown,0.0,0.5640498320434517,0.1,25,213,fallback
-0.9425802279851938,16.872770710995322,-1.2109205973775763,1.0,unknown,0.0,0.5544278983170017,0.1,19,214,fallback
-1.6592357158660889,21.899181365966797,-1.0434208710988362,1.0,unknown,0.0,0.5391936173281686,0.1,6,215,fallback
-0.6322457253932953,22.124742698669433,-1.0511680722236634,1.0,unknown,0.0,0.538677978585664,0.1,10,216,fallback
-1.0121327549219132,30.782422828674317,-0.72294020652771,1.0,unknown,0.0,0.5126773717574371,0.1,10,217,fallback
1.4767542481422424,-34.49121780395508,-3.2200919151306153,1.0,unknown,0.0,0.5020917377974011,0.1,5,218,fallback
0.46745284779795576,-24.136399132864817,-2.8144657611846924,1.0,unknown,0.0,0.5327901434933738,0.1,7,219,fallback
1.5971757173538208,-23.905131022135418,-2.792834679285685,1.0,unknown,0.0,0.5333269966580081,0.1,6,220,fallback
0.9548819930189185,-18.44617197248671,-2.5892946455213757,1.0,unknown,0.0,0.5500965956323405,0.1,18,221,fallback
0.9901245775717226,-15.03363934430209,-2.466406973925504,1.0,unknown,0.0,0.5603687856120486,0.1,22,222,fallback
1.0009808606867279,-12.52767927306039,-2.356371888092586,1.0,unknown,0.0,0.5677492763253047,0.1,28,223,fallback
1.023154808095459,-10.812968456383908,-2.295092416532112,1.0,unknown,0.0,0.5727071456799746,0.1,33,224,fallback
1.0083637931914646,-8.87836543215981,-2.2118341560605206,1.0,unknown,0.0,0.5791856964676191,0.1,79,225,fallback
1.027836000988329,-6.85590107176039,-2.117578993903266,1.0,unknown,0.0,0.5851301839234188,0.1,135,226,fallback
1.4664848205589114,-5.460990905761719,-2.054145966257368,1.0,unknown,0.0,0.5886887118927505,0.1,84,227,fallback
0.04800387663889505,-0.2834509798227155,-0.06838339457026618,1.0,unknown,0.0,0.6091223809846414,0.1,5208,228,fallback
0.28556474399761783,0.3043538316746993,-0.3512614790623769,1.0,unknown,0.0,0.6071451560109752,0.1,1103,229,fallback
1.4242020184384252,3.6390065842105033,-1.6683461612328552,1.0,unknown,0.0,0.593734750213654,0.1,133,230,fallback
0.9719334779564971,4.806757633041286,-1.625343602783275,1.0,unknown,0.0,0.5911399538952481,0.1,318,231,fallback
